Year,True_value
206,10.708802485030603
207,10.741983736280712
208,10.775432663411944
209,10.809149166539957
210,10.843133104185462
211,10.877384292797386
212,10.91190250628085
213,10.946687475530132
214,10.98173888796685
215,11.017056387083542
216,11.052639571992845
217,11.0884879969825
218,11.124601171076348
219,11.160978557601563
220,11.197619573762289
221,11.234523590219906
222,11.271689930680123
223,11.3091178714871
224,11.346806641224799
225,11.384755420325785
226,11.422963340687662
227,11.461429485297337
228,11.500152887863358
229,11.53913253245647
230,11.578367353158647
231,11.617856233720751
232,11.657598007229039
233,11.69759145578075
234,11.737835310168885
235,11.778328249576475
236,11.819068901280449
237,11.86005584036537
238,11.901287589447149
239,11.94276261840703
240,11.984479344135927
241,12.026436130289383
242,12.068631287053307
243,12.111063070920668
244,12.153729684479345
245,12.19662927621129
246,12.239759940303216
247,12.283119716468965
248,12.326706589783708
249,12.37051849053022
250,12.414553294057308
251,12.458808820650642
252,12.503282835416087
253,12.547973048175743
254,12.59287711337683
255,12.63799263001357
256,12.683317141562254
257,12.728848135929576
258,12.774583045414456
259,12.82051924668344
260,12.866654060759847
261,12.912984753026775
262,12.959508533244131
263,13.006222555579775
264,13.053123918654942
265,13.100209665604027
266,13.147476784148875
267,13.194922206687695
268,13.242542810398666
269,13.290335417358396
270,13.338296794675294
271,13.386423654637966
272,13.434712654878735
273,13.483160398552354
274,13.531763434530003
275,13.580518257608675
276,13.62942130873597
277,13.678468975250414
278,13.72765759113735
279,13.776983437300455
280,13.826442741848954
281,13.87603168040055
282,13.925746376400154
283,13.975582901454425
284,14.025537275682163
285,14.075605468080578
286,14.125783396907472
287,14.176066930079346
288,14.226451885585426
289,14.276934031917653
290,14.327509088516582
291,14.378172726233263
292,14.428920567807015
293,14.479748188359139
294,14.530651115902488
295,14.58162483186695
296,14.632664771640727
297,14.683766325127408
298,14.734924837318818
299,14.786135608883539
300,14.837393896771076
301,14.888694914831627
302,14.940033834451329
303,14.991405785202973
304,15.042805855512057
305,15.094229093338114
306,15.145670506871237
307,15.197125065243654
308,15.248587699256305
309,15.300053302120277
310,15.351516730212992
311,15.402972803849025
312,15.45441630806541
313,15.505841993421333
314,15.557244576812037
315,15.60861874229681
316,15.659959141940899
317,15.711260396671204
318,15.762517097145558
319,15.813723804635465
320,15.864875051922086
321,15.915965344205302
322,15.966989160025683
323,16.017940952199126
324,16.06881514876403
325,16.119606153940747
326,16.170308349103095
327,16.2209160937618
328,16.271423726559515
329,16.32182556627732
330,16.372115912852372
331,16.422289048406533
332,16.472339238285677
333,16.522260732109498
334,16.57204776483149
335,16.621694557808894
336,16.671195319882322
337,16.720544248464822
338,16.769735530640048
339,16.81876334426933
340,16.86762185910733
341,16.91630523792596
342,16.964807637646345
343,17.013123210478483
344,17.06124610506828
345,17.109170467651772
346,17.15689044321603
347,17.204400176666663
348,17.251693814001385
349,17.298765503489495
350,17.345609396856858
351,17.392219650476065
352,17.43859042656146
353,17.484715894368716
354,17.530590231398563
355,17.57620762460438
356,17.621562271603295
357,17.66664838189044
358,17.711460178055987
359,17.755991897004655
360,17.80023779117733
361,17.84419212977439
362,17.887849199980437
363,17.93120330819002
364,17.97424878123405
365,18.016979967606453
366,18.0593912386908
367,18.101476989986438
368,18.143231642333824
369,18.18464964313867
370,18.225725467594536
371,18.26645361990343
372,18.306828634494174
373,18.346845077238008
374,18.38649754666119
375,18.42578067515412
376,18.46468913017663
377,18.50321761545914
378,18.541360872199178
379,18.579113680252984
380,18.6164708593218
381,18.653427270132426
382,18.689977815611705
383,18.726117442054612
384,18.76184114028544
385,18.797143946811847
386,18.832020944971305
387,18.866467266069634
388,18.900478090511214
389,18.934048648920545
390,18.967174223254737
391,18.99985014790665
392,19.032071810798218
393,19.063834654463722
394,19.095134177122528
395,19.125965933741035
396,19.156325537083454
397,19.186208658751013
398,19.215611030209384
399,19.2445284438038
400,19.27295675376171
401,19.300891877182497
402,19.328329795014028
403,19.355266553015635
404,19.381698262707253
405,19.407621102304383
406,19.43303131763853
407,19.4579252230629
408,19.482299202342915
409,19.506149709531375
410,19.52947326982788
411,19.55226648042227
412,19.574526011321787
413,19.596248606161634
414,19.617431082998753
415,19.63807033508843
416,19.65816333164355
417,19.67770711857623
418,19.696698819221528
419,19.715135635043026
420,19.733014846320035
421,19.750333812816184
422,19.76708997442914
423,19.78328085182128
424,19.798904047031066
425,19.813957244064902
426,19.828438209469315
427,19.842344792883218
428,19.855674927570057
429,19.868426630929736
430,19.880598004990016
431,19.89218723687734
432,19.903192599266852
433,19.913612450811456
434,19.92344523654979
435,19.932689488292972
436,19.941343824989957
437,19.949406953071406
438,19.95687766677192
439,19.96375484843056
440,19.97003746876952
441,19.97572458715087
442,19.980815351811277
443,19.985309000074594
444,19.98920485854233
445,19.992502343261798
446,19.995200959872015
447,19.997300303727222
448,19.998800059998
449,19.999700003749968
450,20
451,19.999700003749968
452,19.998800059998
453,19.997300303727222
454,19.995200959872015
455,19.992502343261798
456,19.98920485854233
457,19.985309000074594
458,19.980815351811277
459,19.97572458715087
460,19.97003746876952
461,19.96375484843056
462,19.95687766677192
463,19.949406953071406
464,19.941343824989957
465,19.932689488292972
466,19.92344523654979
467,19.913612450811456
468,19.903192599266852
469,19.89218723687734
470,19.880598004990016
471,19.868426630929736
472,19.855674927570057
473,19.842344792883218
474,19.828438209469315
475,19.813957244064902
476,19.798904047031066
477,19.78328085182128
478,19.76708997442914
479,19.750333812816184
480,19.733014846320035
481,19.715135635043026
482,19.696698819221528
483,19.67770711857623
484,19.65816333164355
485,19.63807033508843
486,19.617431082998753
487,19.596248606161634
488,19.574526011321787
489,19.55226648042227
490,19.52947326982788
491,19.506149709531375
492,19.482299202342915
493,19.4579252230629
494,19.43303131763853
495,19.407621102304383
496,19.381698262707253
497,19.355266553015635
498,19.328329795014028
499,19.300891877182497
500,19.27295675376171
501,19.2445284438038
502,19.215611030209384
503,19.186208658751013
504,19.156325537083454
505,19.125965933741035
506,19.095134177122528
507,19.063834654463722
508,19.032071810798218
509,18.99985014790665
510,18.967174223254737
511,18.934048648920545
512,18.900478090511214
513,18.866467266069634
514,18.832020944971305
515,18.797143946811847
516,18.76184114028544
517,18.726117442054612
518,18.689977815611705
519,18.653427270132426
520,18.6164708593218
521,18.579113680252984
522,18.541360872199178
523,18.50321761545914
524,18.46468913017663
525,18.42578067515412
526,18.38649754666119
527,18.346845077238008
528,18.306828634494174
529,18.26645361990343
530,18.225725467594536
531,18.18464964313867
532,18.143231642333824
533,18.101476989986438
534,18.0593912386908
535,18.016979967606453
536,17.97424878123405
537,17.93120330819002
538,17.887849199980437
539,17.84419212977439
540,17.80023779117733
541,17.755991897004655
542,17.711460178055987
543,17.66664838189044
544,17.621562271603295
545,17.57620762460438
546,17.530590231398563
547,17.484715894368716
548,17.43859042656146
549,17.392219650476065
550,17.345609396856858
551,17.298765503489495
552,17.251693814001385
553,17.204400176666663
554,17.15689044321603
555,17.109170467651772
556,17.06124610506828
557,17.013123210478483
558,16.964807637646345
559,16.91630523792596
560,16.86762185910733
561,16.81876334426933
562,16.769735530640048
563,16.720544248464822
564,16.671195319882322
565,16.621694557808894
566,16.57204776483149
567,16.522260732109498
568,16.472339238285677
569,16.422289048406533
570,16.372115912852372
571,16.32182556627732
572,16.271423726559515
573,16.2209160937618
574,16.170308349103095
575,16.119606153940747
576,16.06881514876403
577,16.017940952199126
578,15.966989160025683
579,15.915965344205302
580,15.864875051922086
581,15.813723804635465
582,15.762517097145558
583,15.711260396671204
584,15.659959141940899
585,15.60861874229681
586,15.557244576812037
587,15.505841993421333
588,15.45441630806541
589,15.402972803849025
590,15.351516730212992
591,15.300053302120277
592,15.248587699256305
593,15.197125065243654
594,15.145670506871237
595,15.094229093338114
596,15.042805855512057
597,14.991405785202973
598,14.940033834451329
599,14.888694914831627
600,14.837393896771076
601,14.786135608883539
602,14.734924837318818
603,14.683766325127408
604,14.632664771640727
605,14.58162483186695
606,14.530651115902488
607,14.479748188359139
608,14.428920567807015
609,14.378172726233263
610,14.327509088516582
611,14.276934031917653
612,14.226451885585426
613,14.176066930079346
614,14.125783396907472
615,14.075605468080578
616,14.025537275682163
617,13.975582901454425
618,13.925746376400154
619,13.87603168040055
620,13.826442741848954
621,13.776983437300455
622,13.72765759113735
623,13.678468975250414
624,13.62942130873597
625,13.580518257608675
626,13.531763434530003
627,13.483160398552354
628,13.434712654878735
629,13.386423654637966
630,13.338296794675294
631,13.290335417358396
632,13.242542810398666
633,13.194922206687695
634,13.147476784148875
635,13.100209665604027
636,13.053123918654942
637,13.006222555579775
638,12.959508533244131
639,12.912984753026775
640,12.866654060759847
641,12.82051924668344
642,12.774583045414456
643,12.728848135929576
644,12.683317141562254
645,12.63799263001357
646,12.59287711337683
647,12.547973048175743
648,12.503282835416087
649,12.458808820650642
650,12.414553294057308
651,12.37051849053022
652,12.326706589783708
653,12.283119716468965
654,12.239759940303216
655,12.19662927621129
656,12.153729684479345
657,12.111063070920668
658,12.068631287053307
659,12.026436130289383
660,11.984479344135927
661,11.94276261840703
662,11.901287589447149
663,11.86005584036537
664,11.819068901280449
665,11.778328249576475
666,11.737835310168885
667,11.69759145578075
668,11.657598007229039
669,11.617856233720751
670,11.578367353158647
671,11.53913253245647
672,11.500152887863358
673,11.461429485297337
674,11.422963340687662
675,11.384755420325785
676,11.346806641224799
677,11.3091178714871
678,11.271689930680123
679,11.234523590219906
680,11.197619573762289
681,11.160978557601563
682,11.124601171076348
683,11.0884879969825
684,11.052639571992845
685,11.017056387083542
686,10.98173888796685
687,10.946687475530132
688,10.91190250628085
689,10.877384292797386
690,10.843133104185462
691,10.809149166539957
692,10.775432663411944
693,10.741983736280712
694,10.708802485030603
695,10.675888968432423
696,10.6432432046293
697,10.610865171626696
698,10.578754807786463
699,10.546912012324691
700,10.515336645813173
701,10.4840285306843
702,10.452987451739167
703,10.42221315665875
704,10.391705356517871
705,10.361463726301903
706,10.331487905425858
707,10.301777498255827
708,10.272332074632489
709,10.243151170396542
710,10.214234287915872
711,10.185580896614285
712,10.157190433501613
713,10.129062303705025
714,10.10119588100136
715,10.073590508350344
716,10.046245498428458
717,10.01916013416336
718,9.992333669268639
719,9.965765328778765
720,9.93945430958407
721,9.913399780965596
722,9.887600885129643
723,9.8620567377419
724,9.836766428460933
725,9.811729021470976
726,9.786943556013775
727,9.762409046919425
728,9.738124485136005
729,9.714088838257881
730,9.69030105105254
731,9.666760045985827
732,9.643464723745439
733,9.620413963762537
734,9.597606624731382
735,9.575041545126812
736,9.552717543719496
737,9.530633420088794
738,9.508787955133135
739,9.487179911577783
740,9.46580803447988
741,9.444671051730648
742,9.423767674554657
743,9.403096598006034
744,9.382656501461522
745,9.36244604911028
746,9.342463890440339
747,9.322708660721586
748,9.303178981485235
749,9.283873460999635
750,9.264790694742372
751,9.245929265868561
752,9.22728774567524
753,9.208864694061798
754,9.190658659986358
755,9.172668181918025
756,9.154891788284935
757,9.137327997918057
758,9.119975320490632
759,9.102832256953231
760,9.085897299964351
761,9.069168934316462
762,9.052645637357509
763,9.036325879407755
764,9.02020812417194
765,9.004290829146711
766,8.988572446023245
767,8.973051421085064
768,8.957726195600955
769,8.942595206212996
770,8.927656885319596
771,8.912909661453584
772,8.898351959655242
773,8.883982201840299
774,8.869798807162837
775,8.855800192373096
776,8.841984772170118
777,8.82835095954926
778,8.814897166144513
779,8.801621802565629
780,8.788523278730034
781,8.775600004189512
782,8.762850388451653
783,8.750272841296052
784,8.737865773085241
785,8.725627595070376
786,8.713556719691638
787,8.701651560873376
788,8.689910534313976
789,8.678332057770453
790,8.666914551337797
791,8.655656437723042
792,8.644556142514082
793,8.633612094443253
794,8.622822725645666
795,8.612186471912324
796,8.601701772938036
797,8.591367072564116
798,8.58118081901593
799,8.571141465135252
800,8.561247468607508
801,8.551497292183882
802,8.541889403898331
803,8.532422277279526
804,8.523094391557743
805,8.513904231866732
806,8.504850289440588
807,8.495931061805669
808,8.487145052967563
809,8.478490773593158
810,8.469966741187845
811,8.461571480267871
812,8.453303522527904
813,8.445161407003816
814,8.437143680230749
815,8.429248896396471
816,8.421475617490103
817,8.413822413446198
818,8.406287862284277
819,8.398870550243819
820,8.391569071914752
821,8.384382030363515
822,8.377308037254695
823,8.370345712968332
824,8.363493686712875
825,8.356750596633905
826,8.350115089918603
827,8.343585822896074
828,8.337161461133517
829,8.330840679528336
830,8.324622162396205
831,8.318504603555166
832,8.312486706405785
833,8.306567184007426
834,8.300744759150705
835,8.295018164426152
836,8.28938614228915
837,8.283847445121191
838,8.278400835287522
839,8.27304508519119
840,8.267778977323596
841,8.262601304311557
842,8.257510868960965
843,8.252506484297076
844,8.247586973601496
845,8.242751170445906
846,8.237997918722582
847,8.233326072671764
848,8.228734496905938
849,8.224222066431063
850,8.21978766666481
851,8.215430193451876
852,8.211148553076395
853,8.20694166227154
854,8.202808448226333
855,8.198747848589738
856,8.194758811472086
857,8.190840295443875
858,8.186991269532014
859,8.183210713213548
860,8.17949761640693
861,8.175850979460876
862,8.172269813140876
863,8.16875313861339
864,8.165299987427804
865,8.161909401496173
866,8.158580433070817
867,8.155312144719831
868,8.152103609300518
869,8.148953909930853
870,8.145862139958979
871,8.14282740293081
872,8.139848812555776
873,8.136925492670777
874,8.13405657720237
875,8.131241210127259
876,8.128478545431124
877,8.125767747065831
878,8.123107988905085
879,8.12049845469856
880,8.117938338024556
881,8.115426842241227
882,8.11296318043642
883,8.110546575376187
884,8.108176259451989
885,8.105851474626656
886,8.103571472379125
887,8.101335513648035
888,8.099142868774164
889,8.096992817441812
890,8.094884648619121
891,8.092817660497403
892,8.090791160429493
893,8.088804464867199
894,8.086856899297834
895,8.08494779817994
896,8.083076504878166
897,8.081242371597403
898,8.07944475931616
899,8.077683037719254
900,8.075956585129829
